Interné èíslo;Kat. èíslo rodièa;Kat. èíslo;EAN kód;Vidite¾nı;Vırobca;Názov tovaru;Hlavna kategória;Krátky popis;Dlhı popis;Bená cena;Stará cena;Bená cena bez DPH;Stará cena bez DPH;DPH;Poèet kusov;Váha;Dodacia doba;Min. obj. mnostvo;Body navyše;Obrázky;Popisy k obrázkom 1;Popisy k obrázkom 2;Popisy k obrázkom 3;Popisy k obrázkom 4;Popisy k obrázkom 5;Popisy k obrázkom 6;Popisy k obrázkom 7;Popisy k obrázkom 8;Popisy k obrázkom 9;Súvisiace tovary;Súbory na stiahnutie;SEO titulka;SEO popis;SEO k¾úèové slová;Odporúèanı;Akcia;Vıpredaj;Novinka;Char. Typ navigácie;Char. Poèet farieb displeja;Char. Podporované pamäové karty;Char. Rozlíšenie fotoaparátu;Char. Procesor telefónu;Char. Uhloprieèka displeja;Char. Håbka;Char. Vıška;Char. Štandardné príslušenstvo;Char. Obsiahnuté mapy;Char. Šírka;Char. Hlava;Char. Srdce;Char. Základ
16780557;0;98037xxxx;;1.0;;Pracovnı stôl so zásuvkami GN1/1 1400x600x850mm;Nerezovı nábytok/Nerezovı nábytok EKO/Nerezovı nábytok | Pracovné stoly so zásuvkami | Zásuvkové stoly;Pracovnı stôl so zásuvkami GN1/1 STALGAST® - zváranı pracovnı stôl z nerezu AISI 445 - vystuená pracovná plocha s lemom - rozmery: 1400x600x850mm;;424.64;0.0;345,2357723577236;0.0;23.0;0.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/16076964.jpg;;;;;;;;;;;;Pracovnı stôl so zásuvkami GN1/1 1400x600x850mm;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
16780556;0;98090xxxx;;1.0;;Umıvací stôl krytovanı s dvojdrezom a s posuvnımi dvierkami 1300x700x850mm;Nerezovı nábytok/Nerezovı nábytok EKO/Umıvacie stoly s posuvnımi dverami;"Umıvací stôl krytovanı s dvojdrezom a s posuvnımi dvierkami STALGAST®
 - montovate¾nı stôl z nerezu AISI 445
 - s drezmi 500x500x250mm a s lemom
 - rozmery: 1300x700x850mm";;747.89;0.0;608,040650406504;0.0;23.0;0.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/16076963.jpg;;;;;;;;;;;;Umıvací stôl krytovanı s dvojdrezom a s posuvnımi dvierkami 1300x700x850mm;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
16780549;0;98074xxxx;;1.0;;Umıvací stôl krytovanı s drezom a s posuvnımi dvierkami 1200x600x850mm;Nerezovı nábytok/Nerezovı nábytok EKO/Umıvacie stoly s posuvnımi dverami;"Umıvací stôl krytovanı s drezom a s posuvnımi dvierkami STALGAST®
 - montovate¾nı stôl z nerezu AISI 445
 - s drezom 400x400x250mm a s lemom
 - rozmery: 1200x600x850mm";;599.98;0.0;487,7886178861789;0.0;23.0;0.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/16076956.jpg;;;;;;;;;;;;Umıvací stôl krytovanı s drezom a s posuvnımi dvierkami 1200x600x850mm;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
16780548;0;ST127xxx;;1.0;;Neutrálny vıdajnı stôl s policou – 700x710x880mm;Nerezovı nábytok/Nerezovı nábytok EKO/Vıdaj jedla;"Neutrálny vıdajnı stôl s policou – 700x710x880mm
 - z nerezu, základnı vıdajnı stôl bez obkladu, s jednou policou
 - rozmery: 700x710x880 mm";;329.21;0.0;267,650406504065;0.0;23.0;0.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/16076955.jpg;;;;;;;;;;;;Neutrálny vıdajnı stôl s policou – 700x710x880mm;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
16288410;0;16288410;;1.0;;Regulátor otáèok k motoru;Nerezovı nábytok/Digestory;;;212.387175;0.0;172,6725;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
16288409;0;16288409;;1.0;;Motor k digestoru KW 160;Nerezovı nábytok/Digestory;"
vıkon 160 l/h
";;375.761925;0.0;305,4975;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
16288407;0;16288407;;1.0;;Motor k digestoru KW 200;Nerezovı nábytok/Digestory;"
vıkon 200 l/h
";;408.436875;0.0;332,0625;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
16288406;0;16288406;;1.0;;Motor k digestoru KW 250;Nerezovı nábytok/Digestory;"
vıkon 250 l/h
";;432.943026;0.0;351,9862;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
16288405;0;16288405;;1.0;;Motor k digestoru KW 315;Nerezovı nábytok/Digestory;"
vıkon 315 l/h
";;465.617976;0.0;378,5512;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
16288401;0;16288401;;1.0;;Osvetlenie;Nerezovı nábytok/Digestory;"
cena za 1 bm
";;78.41988;0.0;63,756;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Osvetlenie k degestoru | Nerezovı nábytok | GastroPro.sk;Nástennı odsávaè pár s tukovım filtrom a osvetlením. Vyrobené z nerezovej ocele AISI 304;nerezovy nábytok, profesionálny digestor, nerezovy digestor, nerezovy nábytok, osvetlenie k digestoru;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
16288394;0;16288394;;1.0;;Nástennı osávaè pár copy;Nerezovı nábytok/Digestory;"
materiál nerez AISI 304
cena za m2
vıroba na zakázku, volitelnı rozmer
tukovı filter v cene
osvetlenie na objednávku
vıška digestora 450 mm
vertikálne odluèovaèe tuku 400 x 400 mm súèasou ceny
vıpustná miska na kondenzát
uchyty na zavesenie digestora

 ";;568.54413;0.0;462,231;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/15536540.jpg;;;;;;;;;;;;Digestor nerezovı | Nerezovı nábytok | GastroPro.sk;Nástennı odsávaè pár s tukovım filtrom a osvetlením. Vyrobené z nerezovej ocele AISI 304;nerezovy nábytok, profesionálny digestor, nerezovy digestor, odsávanie do kuchyne;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
16288390;0;16288390;;1.0;;Nástennı osávaè pár;Nerezovı nábytok/Digestory;"
materiál nerez AISI 304
cena za m2
vıroba na zakázku, volitelnı rozmer
tukovı filter v cene
osvetlenie na objednávku
vıška digestora 450 mm
vertikálne odluèovaèe tuku 400 x 400 mm súèasou ceny
vıpustná miska na kondenzát
uchyty na zavesenie digestora
";;568.54413;0.0;462,231;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/15536522.jpg;;;;;;;;;;;;Digestor nerezovı | Nerezovı nábytok | GastroPro.sk;Nástennı odsávaè pár s tukovım filtrom a osvetlením. Vyrobené z nerezovej ocele AISI 304;nerezovy nábytok, profesionálny digestor, nerezovy digestor, odsávanie do kuchyne, odsávaè, digestor nerez pár;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
16288386;0;16288386;;1.0;;Priestorovı odsávaè pár;Nerezovı nábytok/Digestory;"
materiál nerez AISI 304
cena za m2
vıroba na zakázku, volitelnı rozmer
tukovı filter v cene
osvetlenie na objednávku
vıška digestora 450 mm
vertikálne odluèovaèe tuku 400 x 400 mm súèasou ceny
vıpustná miska na kondenzát
uchyty na zavesenie digestora
";;650.231505;0.0;528,6435;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/15536515.jpg;;;;;;;;;;;;Digestor nerezovı | Nerezovı nábytok | GastroPro.sk;Priestorovı odsávaè pár s tukovım filtrom a osvetlením;priestorvı odsávaè pár, digestor, nerezovı digestor, nerezovı nábytok;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
7625745;0;GDPO;;1.0;;Otvor na odpadky;Nerezovı nábytok/Volite¾né doplnky k stolom a drezom;"
materiál: nerez AISI 304
";;24.506151;0.0;19,9237;0.0;23.0;1.0;0.0;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/4923131.jpg;;;;;;;;;;;;Nerezové pracovné stoly - GastroPro.sk - gastro zariadenia;Profesionálne chladnièky a mraznièky, gastro zariadenia ( rúry, konvektomaty, pizze pece, univerzálne roboty). GastroPro.sk - návrh, 3D vizualizácia a realizácia vašej kuchyne.;nerezovı nábytok, nerezovı pracovnı stôl, hygienické nerezové zariadenie, transportnı vozík, gastro zariadenia, gastro technika;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
7625743;0;GBZ;;1.0;;Zásuvkovı modul	pre 3x GN1/1;Nerezovı nábytok/Volite¾né doplnky k stolom a drezom;"
materiál: nerez AISI 430
";;325.115691;0.0;264,3217;0.0;23.0;1.0;0.0;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/4923123.jpg;;;;;;;;;;;;Nerezové pracovné stoly - GastroPro.sk - gastro zariadenia;Profesionálne chladnièky a mraznièky, gastro zariadenia ( rúry, konvektomaty, pizze pece, univerzálne roboty). GastroPro.sk - návrh, 3D vizualizácia a realizácia vašej kuchyne.;pracovné stoly nerezové, gastro zariadenie, gastro vybavenie, gastro technika, pracovnı stôl pevnı;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
7625738;0;GBKU;;1.0;;Zásuv pre umıvacie koše;Nerezovı nábytok/Volite¾né doplnky k stolom a drezom;"
materiál: nerez AISI 430
";;76.786071;0.0;62,4277;0.0;23.0;1.0;0.0;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/4923112.jpg;;;;;;;;;;;;Nerezové pracovné stoly - GastroPro.sk - gastro zariadenia;Profesionálne chladnièky a mraznièky, gastro zariadenia ( rúry, konvektomaty, pizze pece, univerzálne roboty). GastroPro.sk - návrh, 3D vizualizácia a realizácia vašej kuchyne.;pracovné stoly nerezové, gastro zariadenie, gastro vybavenie, gastro technika, pracovnı stôl pevnı;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
7625735;0;GBGN;;1.0;;Zásuv	 pre nádoby GN 1/1;Nerezovı nábytok/Volite¾né doplnky k stolom a drezom;"
materiál: nerez AISI 430
";;70.251081;0.0;57,1147;0.0;23.0;1.0;0.0;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/4923106.jpg;;;;;;;;;;;;Nerezové pracovné stoly - GastroPro.sk - gastro zariadenia;Profesionálne chladnièky a mraznièky, gastro zariadenia ( rúry, konvektomaty, pizze pece, univerzálne roboty). GastroPro.sk - návrh, 3D vizualizácia a realizácia vešej kuchyne.;nerezovı nábytok, nerezovı pracovnı stôl, hygienické nerezové zariadenie, transportnı vozík, gastro zariadenia, gastro technika;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
7625734;0;GBK;;1.0;;Odpadkovı	kôš;Nerezovı nábytok/Volite¾né doplnky k stolom a drezom;"
materiál: nerez AISI 430
";;236.893326;0.0;192,5962;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/4923100.jpg;;;;;;;;;;;;Nerezové pracovné stoly - GastroPro.sk - gastro zariadenia;Profesionálne chladnièky a mraznièky, gastro zariadenia ( rúry, konvektomaty, pizze pece, univerzálne roboty). GastroPro.sk - návrh, 3D vizualizácia a realizácia vešej kuchyne.;nerezovı nábytok, nerezovı pracovnı stôl, hygienické nerezové zariadenie, transportnı vozík, gastro zariadenia, gastro technika;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
7625733;0;GSZPP;;1.0;;Samostatná	zásuvka pre GN 1/1;Nerezovı nábytok/Volite¾né doplnky k stolom a drezom;"
materiál: nerez AISI 430
";;112.72851599999998;0.0;91,6492;0.0;23.0;1.0;0.0;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/4923094.jpg;;;;;;;;;;;;Nerezové pracovné stoly - GastroPro.sk - gastro zariadenia;Profesionálne chladnièky a mraznièky, gastro zariadenia ( rúry, konvektomaty, pizze pece, univerzálne roboty). GastroPro.sk - návrh, 3D vizualizácia a realizácia vašej kuchyne.;nerezovı nábytok, nerezovı pracovnı stôl, hygienické nerezové zariadenie, transportnı vozík, gastro zariadenia, gastro technika;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
7592686;0;7592686;;1.0;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka;Nerezovı nábytok/Umıvacie vane a stoly;"
s lemom (4 cm)
základná vıška 850 mm
nastavite¾ná vıška noièiek (+45 mm)
lisovanı drez 500x400x250 mm
materiál pracovnej dosky: nerez AISI 304
materiál police,vıstuhy,dvierka,krytovanie,zásuvky : nerez AISI 430
v prípade iného rozmeru zadajte presnı rozmer do poznámky v nákupnom košíku
";;1211.926134;0.0;985,3058;0.0;23.0;1.0;0.0;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/4907548.jpg;;;;;;;;;;;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka | GastroPro.sk | gastro zariadenia;Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name] [page_title];pracovné stoly nerezové, gastro zariadenie,  Krytovanı umıvací stôl, gastro technika, pracovnı stôl pevnı;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
7592687;7592686;GAUSD2S11060;;1.0;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka dåka stola 1100 mm šírka/håbka stola 600 mm;Nerezovı nábytok/Umıvacie vane a stoly;"
s lemom (4 cm)
základná vıška 850 mm
nastavite¾ná vıška noièiek (+45 mm)
lisovanı drez 500x400x250 mm
materiál pracovnej dosky: nerez AISI 304
materiál police,vıstuhy,dvierka,krytovanie,zásuvky : nerez AISI 430
v prípade iného rozmeru zadajte presnı rozmer do poznámky v nákupnom košíku
";;1211.926134;0.0;985,3058;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka | GastroPro.sk | gastro zariadenia;Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name] [page_title];pracovné stoly nerezové, gastro zariadenie,  Krytovanı umıvací stôl, gastro technika, pracovnı stôl pevnı;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
7592688;7592686;GAUSD2S12060;;1.0;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka dåka stola 1200 mm šírka/håbka stola 600 mm;Nerezovı nábytok/Umıvacie vane a stoly;"
s lemom (4 cm)
základná vıška 850 mm
nastavite¾ná vıška noièiek (+45 mm)
lisovanı drez 500x400x250 mm
materiál pracovnej dosky: nerez AISI 304
materiál police,vıstuhy,dvierka,krytovanie,zásuvky : nerez AISI 430
v prípade iného rozmeru zadajte presnı rozmer do poznámky v nákupnom košíku
";;1247.623563;0.0;1014,3281;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka | GastroPro.sk | gastro zariadenia;Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name] [page_title];pracovné stoly nerezové, gastro zariadenie,  Krytovanı umıvací stôl, gastro technika, pracovnı stôl pevnı;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
7592689;7592686;GAUSD2S13060;;1.0;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka dåka stola 1300 mm šírka/håbka stola 600 mm;Nerezovı nábytok/Umıvacie vane a stoly;"
s lemom (4 cm)
základná vıška 850 mm
nastavite¾ná vıška noièiek (+45 mm)
lisovanı drez 500x400x250 mm
materiál pracovnej dosky: nerez AISI 304
materiál police,vıstuhy,dvierka,krytovanie,zásuvky : nerez AISI 430
v prípade iného rozmeru zadajte presnı rozmer do poznámky v nákupnom košíku
";;1272.611628;0.0;1034,6436;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka | GastroPro.sk | gastro zariadenia;Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name] [page_title];pracovné stoly nerezové, gastro zariadenie,  Krytovanı umıvací stôl, gastro technika, pracovnı stôl pevnı;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
7592690;7592686;GAUSD2S14060;;1.0;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka dåka stola 1400 mm šírka/håbka stola 600 mm;Nerezovı nábytok/Umıvacie vane a stoly;"
s lemom (4 cm)
základná vıška 850 mm
nastavite¾ná vıška noièiek (+45 mm)
lisovanı drez 500x400x250 mm
materiál pracovnej dosky: nerez AISI 304
materiál police,vıstuhy,dvierka,krytovanie,zásuvky : nerez AISI 430
v prípade iného rozmeru zadajte presnı rozmer do poznámky v nákupnom košíku
";;1297.599816;0.0;1054,9592;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka | GastroPro.sk | gastro zariadenia;Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name] [page_title];pracovné stoly nerezové, gastro zariadenie,  Krytovanı umıvací stôl, gastro technika, pracovnı stôl pevnı;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
7592691;7592686;GAUSD2S15060;;1.0;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka dåka stola 1500 mm šírka/håbka stola 600 mm;Nerezovı nábytok/Umıvacie vane a stoly;"
s lemom (4 cm)
základná vıška 850 mm
nastavite¾ná vıška noièiek (+45 mm)
lisovanı drez 500x400x250 mm
materiál pracovnej dosky: nerez AISI 304
materiál police,vıstuhy,dvierka,krytovanie,zásuvky : nerez AISI 430
v prípade iného rozmeru zadajte presnı rozmer do poznámky v nákupnom košíku
";;1319.018175;0.0;1072,3725;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka | GastroPro.sk | gastro zariadenia;Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name] [page_title];pracovné stoly nerezové, gastro zariadenie,  Krytovanı umıvací stôl, gastro technika, pracovnı stôl pevnı;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
7592692;7592686;GAUSD2S16060;;1.0;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka dåka stola 1600 mm šírka/håbka stola 600 mm;Nerezovı nábytok/Umıvacie vane a stoly;"
s lemom (4 cm)
základná vıška 850 mm
nastavite¾ná vıška noièiek (+45 mm)
lisovanı drez 500x400x250 mm
materiál pracovnej dosky: nerez AISI 304
materiál police,vıstuhy,dvierka,krytovanie,zásuvky : nerez AISI 430
v prípade iného rozmeru zadajte presnı rozmer do poznámky v nákupnom košíku
";;1336.8669510000002;0.0;1086,8837;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka | GastroPro.sk | gastro zariadenia;Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name] [page_title];pracovné stoly nerezové, gastro zariadenie,  Krytovanı umıvací stôl, gastro technika, pracovnı stôl pevnı;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
7592693;7592686;GAUSD2S17060;;1.0;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka dåka stola 1700 mm šírka/håbka stola 600 mm;Nerezovı nábytok/Umıvacie vane a stoly;"
s lemom (4 cm)
základná vıška 850 mm
nastavite¾ná vıška noièiek (+45 mm)
lisovanı drez 500x400x250 mm
materiál pracovnej dosky: nerez AISI 304
materiál police,vıstuhy,dvierka,krytovanie,zásuvky : nerez AISI 430
v prípade iného rozmeru zadajte presnı rozmer do poznámky v nákupnom košíku
";;1372.564257;0.0;1115,9059;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka | GastroPro.sk | gastro zariadenia;Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name] [page_title];pracovné stoly nerezové, gastro zariadenie,  Krytovanı umıvací stôl, gastro technika, pracovnı stôl pevnı;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
7592694;7592686;GAUSD2S18060;;1.0;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka dåka stola 1800 mm šírka/håbka stola 600 mm;Nerezovı nábytok/Umıvacie vane a stoly;"
s lemom (4 cm)
základná vıška 850 mm
nastavite¾ná vıška noièiek (+45 mm)
lisovanı drez 500x400x250 mm
materiál pracovnej dosky: nerez AISI 304
materiál police,vıstuhy,dvierka,krytovanie,zásuvky : nerez AISI 430
v prípade iného rozmeru zadajte presnı rozmer do poznámky v nákupnom košíku
";;1399.3374210000002;0.0;1137,6727;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka | GastroPro.sk | gastro zariadenia;Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name] [page_title];pracovné stoly nerezové, gastro zariadenie,  Krytovanı umıvací stôl, gastro technika, pracovnı stôl pevnı;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
7592695;7592686;GAUSD2S19060;;1.0;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka dåka stola 1900 mm šírka/håbka stola 600 mm;Nerezovı nábytok/Umıvacie vane a stoly;"
s lemom (4 cm)
základná vıška 850 mm
nastavite¾ná vıška noièiek (+45 mm)
lisovanı drez 500x400x250 mm
materiál pracovnej dosky: nerez AISI 304
materiál police,vıstuhy,dvierka,krytovanie,zásuvky : nerez AISI 430
v prípade iného rozmeru zadajte presnı rozmer do poznámky v nákupnom košíku
";;1417.186074;0.0;1152,1838;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka | GastroPro.sk | gastro zariadenia;Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name] [page_title];pracovné stoly nerezové, gastro zariadenie,  Krytovanı umıvací stôl, gastro technika, pracovnı stôl pevnı;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
7592696;7592686;GAUSD2S11070;;1.0;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka dåka stola 1100 mm šírka/håbka stola 700 mm;Nerezovı nábytok/Umıvacie vane a stoly;"
s lemom (4 cm)
základná vıška 850 mm
nastavite¾ná vıška noièiek (+45 mm)
lisovanı drez 500x400x250 mm
materiál pracovnej dosky: nerez AISI 304
materiál police,vıstuhy,dvierka,krytovanie,zásuvky : nerez AISI 430
v prípade iného rozmeru zadajte presnı rozmer do poznámky v nákupnom košíku
";;1247.623563;0.0;1014,3281;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka | GastroPro.sk | gastro zariadenia;Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name] [page_title];pracovné stoly nerezové, gastro zariadenie,  Krytovanı umıvací stôl, gastro technika, pracovnı stôl pevnı;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
7592697;7592686;GAUSD2S12070;;1.0;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka dåka stola 1200 mm šírka/håbka stola 700 mm;Nerezovı nábytok/Umıvacie vane a stoly;"
s lemom (4 cm)
základná vıška 850 mm
nastavite¾ná vıška noièiek (+45 mm)
lisovanı drez 500x400x250 mm
materiál pracovnej dosky: nerez AISI 304
materiál police,vıstuhy,dvierka,krytovanie,zásuvky : nerez AISI 430
v prípade iného rozmeru zadajte presnı rozmer do poznámky v nákupnom košíku
";;1265.472216;0.0;1028,8392;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka | GastroPro.sk | gastro zariadenia;Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name] [page_title];pracovné stoly nerezové, gastro zariadenie,  Krytovanı umıvací stôl, gastro technika, pracovnı stôl pevnı;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
7592698;7592686;GAUSD2S13070;;1.0;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka dåka stola 1300 mm šírka/håbka stola 700 mm;Nerezovı nábytok/Umıvacie vane a stoly;"
s lemom (4 cm)
základná vıška 850 mm
nastavite¾ná vıška noièiek (+45 mm)
lisovanı drez 500x400x250 mm
materiál pracovnej dosky: nerez AISI 304
materiál police,vıstuhy,dvierka,krytovanie,zásuvky : nerez AISI 430
v prípade iného rozmeru zadajte presnı rozmer do poznámky v nákupnom košíku
";;1301.169522;0.0;1057,8614;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka | GastroPro.sk | gastro zariadenia;Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name] [page_title];pracovné stoly nerezové, gastro zariadenie,  Krytovanı umıvací stôl, gastro technika, pracovnı stôl pevnı;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
7592699;7592686;GAUSD2S14070;;1.0;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka dåka stola 1400 mm šírka/håbka stola 700 mm;Nerezovı nábytok/Umıvacie vane a stoly;"
s lemom (4 cm)
základná vıška 850 mm
nastavite¾ná vıška noièiek (+45 mm)
lisovanı drez 500x400x250 mm
materiál pracovnej dosky: nerez AISI 304
materiál police,vıstuhy,dvierka,krytovanie,zásuvky : nerez AISI 430
v prípade iného rozmeru zadajte presnı rozmer do poznámky v nákupnom košíku
";;1319.018175;0.0;1072,3725;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Krytovanı umıvací stôl s dvomi drezmi, posuvné dvierka | GastroPro.sk | gastro zariadenia;Profesionálne zariadenia do kuchıò, prevádzok hromadného stravovania, reštaurácií a bufetov. Riešenia kuchıò na mieru, od naprojektovania, a po realizáciu. [category_name] [page_title];pracovné stoly nerezové, gastro zariadenie,  Krytovanı umıvací stôl, gastro technika, pracovnı stôl pevnı;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
